at home you will continue,at home you will continue
at initial ed presentation,at initial ed presentation
at ohs,at ohs
at the time of postoperative check at 6,at the time of postoperative check at 6
at osh vs,at osh vs
at outside hospital,at outside hospital
at tauton state,at tauton state
at that time she obtained a head ct,at that time she obtained a head ct
at the postop check roughly 9,at the postop check roughly 9
at the time of discharge from the floor,at the time of discharge from the floor
at the time of floor transfer his vs,at the time of floor transfer his vs
at the time of observation at 10,at the time of observation at 10
bilateral periureteral stranding,bilateral periureteral stranding
bilateral subdural hematomas,bilateral subdural hematomas
call 911 right away if you have any of the following,call 911 right away if you have any of the following
brief summary of hospital course on this admission,brief summary of hospital course on this admission
brief hospital course by active problem,brief hospital course by active problem
brief hospital course by dates,brief hospital course by dates
brief hospital course by organ system,brief hospital course by organ system
brief hospital course by systems,brief hospital course by systems
brief hospital course by systems below,brief hospital course by systems below
brief hospital course upon transfer,brief hospital course upon transfer
brief hospital summary,brief hospital summary
brief hospitalization course,brief hospitalization course
brief hosptial course by problem,brief hosptial course by problem
brief nicu course by systems,brief nicu course by systems
brief note,brief note
brief oncology history,brief oncology history
brief review,brief review
brief review of hospital course by systems,brief review of hospital course by systems
brief social history,brief social history
brief summary of floor course,brief summary of floor course
brief summary of her hospital course,brief summary of her hospital course
brief summary of history of present illness,history of present illness
brief summary of hospital course by issue,brief summary of hospital course by issue
brief hospital course after transfer to the medical service,brief hospital course after transfer to the medical service
brief hosp course,brief hosp course
brief history of illness,brief history of illness
brain nuclear perfusion study,brain nuclear perfusion study
brain biopsy,brain biopsy
brain biopsy pathology results,brain biopsy pathology results
brain bx results,brain bx results
brain death protocol scan,brain death protocol scan
brain mass pathology,brain mass pathology
brain mri before and after intravenous contrast administration,brain mri before and after intravenous contrast administration
brain mri impression,brain mri impression
brain mri without intravenous contrast,brain mri without intravenous contrast
brainstem,brainstem
brief history of birth events,brief history of birth events
breakfast humalog scale,breakfast humalog scale
breast cancer,breast cancer
breast nodule,breast nodule
breast ulcer,breast ulcer
brief clinical summary,brief clinical summary
brief course by system,brief course by system
brief description and hospital course,brief description and hospital course
brief general exam,brief general exam
brief summary of hospital course by issues,brief summary of hospital course by issues
brief summary of hospital issues,brief summary of hospital issues
brachiocephalic artery arteriogram,brachiocephalic artery arteriogram
brief summary of hospitalization,brief summary of hospitalization
by other provider,by other provider
by problem list prior to expiration,by problem list prior to expiration
by system hospital course as follows,by system hospital course as follows
by systems his hospital course was such,by systems his hospital course was such
by systems the rest of her stay can be summarized thus,by systems the rest of her stay can be summarized thus
by transesphogeal echo during the surgery the patient had,by transesphogeal echo during the surgery the patient had
bypass,bypass
c diff toxin a,c diff toxin a
c diff toxin screen,c diff toxin screen
c spine,c spine
c spine collar,c spine collar
c spine ct,c spine ct
c2 hematoma,c2 hematoma
c3,c3
cad history,cad history
calcium trends,calcium trends
calculation,calculation
calculations,calculations
call 911 if you have stroke symptoms,call 911 if you have stroke symptoms
by issue,by issue
by active problems,by active problems
by 6,by 6
bronchoscopy report,bronchoscopy report
brief summary of intensive care unit course,brief summary of intensive care unit course
brief summary of medical intensive care unit course,brief summary of medical intensive care unit course
brochoalveolar lavage results,brochoalveolar lavage results
bronch,bronch
bronch rul bx,bronch rul bx
bronchial brushings,bronchial brushings
bronchial specimans,bronchial specimans
bronchoalveolar lavage results,bronchoalveolar lavage results
brought to the or for,brought to the or for
by 4,by 4
bs on discharge were as follows,bs on discharge were as follows
bulemia,bulemia
buspirone 5 mg tablet sig,buspirone 5 mg tablet sig
but on admission there she was on,but on admission there she was on
bv,bv
by 03,by 03
by 10,by 10
by 3,by 3
bradyarrhythmia,bradyarrhythmia
brace,brace
bilateral upper extremitiy ultrasound,bilateral upper extremitiy ultrasound
blood culture x 2,blood culture x 2
birth measurements,birth measurements
birth measures,birth measures
birth percentiles,birth percentiles
birth weight,birth weight
bitemporal headache,bitemporal headache
biventricular ischemic chf,biventricular ischemic chf
bl ankle films,bl ankle films
bladder and prostate cancer,bladder and prostate cancer
bladder function,bladder function
bladder inflammation nos,bladder inflammation nos
bladder resection,bladder resection
bladder spasm,bladder spasm
blastic plasmacytoid dendritic cell neoplasm,blastic plasmacytoid dendritic cell neoplasm
bld cx,bld cx
ble lenis,ble lenis
blood and urine culture,blood and urine culture
blood bank,blood bank
blood blister x2 on back,blood blister x2 on back
blood chemistry,blood chemistry
birth hx,birth hx
birth date,birth date
bipolar,bipolar
biliary drain care,biliary drain care
bilateral upper extremity dvt study,bilateral upper extremity dvt study
bilateral upper extremity venous ultrasound,bilateral upper extremity venous ultrasound
bilateral wrist xrays,bilateral wrist xrays
bilateral wrists,bilateral wrists
bilaterl knee xray,bilaterl knee xray
bile leak,bile leak
bili,bili
biliary cultures,biliary cultures
biliary hematoma,biliary hematoma
biospy,biospy
biliary tube replacement,biliary tube replacement
bilirubin level at 6,bilirubin level at 6
billing diagnosis,billing diagnosis
biopsy and clot sections,biopsy and clot sections
biopsy of cystic lesion drainage,biopsy of cystic lesion drainage
biopsy results from right lung lesion,biopsy results from right lung lesion
biopsy slides,biopsy slides
biospies,biospies
blood culture at osh,blood culture at osh
blood culture x2,blood culture x2
bpd,bpd
blood culture x3,blood culture x3
bone marrow and core biopsy,bone marrow and core biopsy
bone marrow biopsies,bone marrow biopsies
bone marrow path report addendum,bone marrow path report addendum
bone marrow pathology,bone marrow pathology
bone marrow studies,bone marrow studies
bone windows and soft tissues,bone windows and soft tissues
bones and soft tissue,bones and soft tissue
bony sclerotic lesions,bony sclerotic lesions
borderline diabetes mellitus,borderline diabetes mellitus
born between 32 and 35 weeks with two of the following,born between 32 and 35 weeks with two of the following
born between 32 and 35 weeks with two of the followings,born between 32 and 35 weeks with two of the followings
